EM11FE,TRANSFER INFORMATION TO ANDON1-126,,
EM0000,MANUAL MODEL CODE SELECTION,,
EM01C1,POKAYUKE CUT OFF PB2,,
EM113D,R/B-62 UNLOADING OK,,
EM115F,R/B-32 LOADING OK,,
EM11C2,TRANSFER INFORMATION TO ANDON1-66,,
EM1298,ID COMMUNICATION LAYOUT,,
EM12BA,ID COMMUNICATION LAYOUT,,
EM1584,ROBOT SPECIFICATION DISPLAY5,,
EM15FB,MASK ROBOT SETTING 60,,
EM1661,ROBOT L DISPLAY 34,,
EM0375,ADVANCE MOVEMENT-22,,
EM03F3,ADVANCE MOVEMENT (MANUAL 2/3)-44,,
EM059F,R/B-32 MACHINING COMPLETED,,
EM05FB,START SIGNAL R/B-28,,
EM06FA,EX TERMINAL3 REVERSE,,
EM0ABC,LOCATING ROBOT CONNECT STATION SET61,,
EM1112,R/B-19 UNLOADING OK,,
EM114F,R/B-16 LOADING OK,,
EM1167,R/B-40 LOADING OK,,
EM1178,R/B-57 LOADING OK,,
EM11D4,TRANSFER INFORMATION TO ANDON1-84,,
EM12CC,ID COMMUNICATION LAYOUT,,
EM146E,MATERIAL HAND 5 COMPLETED,,
EM14E2,LAMP CHECK,,
EM0145,EX PIF 2DISPLAY DISCONNECT STATE,,
EM03E3,ADVANCE MOVEMENT (MANUAL 2/3)-28,,
EM0431,ADVANCE END (MANUAL 3/3)-66,,
EM087B,R/B-60 OPERATION COMPLETED,,
EM088C,R/B-45 FAILURE,,
EM1245,SELECTTING ADDRESS INPUT 6,,
EM156E,ROBOT L SELECT PB47,,
EM167E,ROBOT L DISPLAY 63,,
EM0366,ADVANCE MOVEMENT-7,,
EM03A0,ADVANCE END (MANUAL 2/3)-25,,
EM03C2,RETURN MOVEMENT (MANUAL 2/3)-27,,
EM04B0,LOCATE1 INTERLOCK SITUATION PL,,
EM05CA,R/B-11 FAULT,,
EM06D0,EX TERMINAL1 CAR TYPE SWITCH POSSIBLE,,
EM0751,PM1 OPERATION TIME OK,,
EM086B,R/B-44 OPERATION COMPLETED,,
EM0A36,MATERIAL HAND ROBOT CONNECT STATION SET55,,
EM0AB4,LOCATING ROBOT CONNECT STATION SET53,,
EM0AD6,PROCESS ROBOT CONNECT STATION SET23,,
EM1257,SELECTTING ADDRESS INPUT 24,,
EM1466,MATERIAL HAND 3 ABNORMAL,,
EM1576,ROBOT L SELECT PB55,,
EM15CB,MASK ROBOT SETTING 12,,
EM164C,ROBOT L DISPLAY 13,,
EM00B5,L5:N12 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM012F,NC-5 UNIT CUTOFF,,
EM0301,RETURN END-2,,
EM030B,RETURN END-12,,
EM06E2,EX TERMINAL3 CAR TYPE SELACT,,
EM0A04,MATERIAL HAND ROBOT CONNECT STATION SET5,,
EM0A0E,MATERIAL HAND ROBOT CONNECT STATION SET15,,
EM0A59,LIFTER ROBOT CONNECT STATION SET26,,
EM1269,ADMIT INPUT ADDRESS10,,
EM1500,ROBOT R SELECT PB1,,
EM15A0,ROBOT SPECIFICATION DISPLAY33,,
EM15AA,ROBOT SPECIFICATION DISPLAY43,,
EM1676,ROBOT L DISPLAY 55,,
EM0346,RETURN MOVEMENT-7,,
EM0401,RETURN END (MANUAL 3/3)-50,,
EM0566,R/B-7 HOME POSITION,,
EM05E4,START SIGNAL R/B-5,,
EM08D0,START SIGNAL R/B-49,,
EM11A5,TRANSFER INFORMATION TO ANDON1-37,,
EM142E,WRITE DATE INPUT ADDRESS,,
EM1611,ROBOT R DISPLAY 18,,
EM16DD,PACEMAKER1 U20ED PB,,
EM16E4,PACEMAKER2 U20E4 PB,,
EM00A6,L3:N7 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0127,PIF 2DISPLAY DISCONNECT STATE,,
EM042E,ADVANCE END (MANUAL 3/3)-63,,
EM0446,RETURN MOVEMENT (MANUAL 3/3)-55,,
EM0589,R/B-10 MACHINING COMPLETED,,
EM05B2,R/B-19 FAILURE,,
EM0897,R/B-56 FAILURE,,
EM09DA,R/B-27 TIP EXCHANGE COMPLETION,,
EM1106,R/B-7 UNLOADING OK,,
EM12D8,ID COMMUNICATION LAYOUT,,
EM14A3,STATUS ADDRESS INPUT 4,,
EM14F8,NO SETTING DATA,,
EM1568,ROBOT L SELECT PB41,,
EM1656,ROBOT L DISPLAY 23,,
EM0315,RETURN END-22,,
EM040D,RETURN END (MANUAL 3/3)-62,,
EM0546,R/B-7 AUTOMATIC OPERATION IN PROGRESS,,
EM05C4,R/B-5 FAULT,,
EM05F7,START SIGNAL R/B-24,,
EM0722,R/B-35 CYCLE TIME MEASUREMENT END,,
EM08BA,R/B-59 ABNORMAL,,
EM0A29,MATERIAL HAND ROBOT CONNECT STATION SET42,,
EM1206,ALLOTMENT DISPLAY PB,,
EM14B5,STATUS ADDRESS INPUT 22,,
EM15E7,MASK ROBOT SETTING 40,,
EM1624,ROBOT R DISPLAY 37,,
EM16C4,POPUP DISPLAY,,
EM0415,RETURN END (MANUAL 3/3)-70,,
EM0712,R/B-19 CYCLE TIME MEASUREMENT END,,
EM0CA6,R/B-39 FAILURE/IF PANEL SETTING,,
EM15D7,MASK ROBOT SETTING 24,,
EM1603,ROBOT R DISPLAY 4,,
EM0517,1ST AIR ON,,
EM0041,7ST CONVEYOR SELECTION,,
EM0261,LIGHT CURTAIN STOP(TO BEFORE PROCESS),,
EM0275,PALLET FAILURE(FROM AFTER PROCESS),,
EM025F,BACKUP OPERATION ON(TO BEFORE PROCESS),,
EM0258,AUTO.RUNNING(TO BEFORE PROCESS),,
EM0535,7ST STOP,,
EM0024,MANUAL MODEL CODE SELECTION,,
EM002C,7ST->8ST CONVEYOR SELECTION,,
EM0416,RETURN END (MANUAL 3/3)-71,,
EM1109,R/B-10 UNLOADING OK,,
EM12A8,ID COMMUNICATION LAYOUT,,
EM14C8,INDIRECT ADDRESS OF STATE INPUT ADDRESS,,
EM15AF,ROBOT SPECIFICATION DISPLAY48,,
EM0070,MODEL CODE SELECTION PB (PRODUCTION INSTRUCTION 2),,
EM03A7,ADVANCE END (MANUAL 2/3)-32,,
EM08A2,R/B-35 ABNORMAL,,
EM0A81,LOCATING ROBOT CONNECT STATION SET2,,
EM1407,OPERATION COMPLETED LIFTER ROBOT(33-64),,
EM1418,FAILURE OF LMATERIAL HAND(33-64),,
EM1429,POPUP INPUT ADDRESS X/Y,,
EM15B7,ROBOT SPECIFICATION DISPLAY56,,
EM071F,R/B-32 CYCLE TIME MEASUREMENT END,,
EM09A2,R/B-3 DIRECTION FOR THE TIP EXCHANGE,,
EM116A,R/B-43 LOADING OK,,
EM118C,TRANSFER INFORMATION TO ANDON1-12,,
EM128B,ID COMMUNICATION LAYOUT,,
EM1518,ROBOT R SELECT PB25,,
EM1529,ROBOT R SELECT PB42,,
EM0193,ADVANCE CONFIRMATION (PRODUCTION INSTRUCTION 2),,
EM0705,R/B-6 CYCLE TIME MEASUREMENT END,,
EM0A72,LIFTER ROBOT CONNECT STATION SET51,,
EM0A9E,LOCATING ROBOT CONNECT STATION SET31,,
EM119E,TRANSFER INFORMATION TO ANDON1-30,,
EM0040,MANUAL OPERATION (3/3) SELECTION PB,,
EM0062,MODEL SELECTION PB3,,
EM0183,COMMUNICATION ALARM,,
EM09D7,R/B-24 TIP EXCHANGE COMPLETION,,
EM0A40,LIFTER ROBOT CONNECT STATION SET1,,
EM114A,R/B-11 LOADING OK,,
EM1184,TRANSFER INFORMATION TO ANDON1-4,,
EM1283,ID COMMUNICATION LAYOUT,,
EM1481,MATERIAL HAND 1 UNLOADING OK,,
EM0A7E,LIFTER ROBOT CONNECT STATION SET63,,
EM00F3,L3:N20 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM03F0,ADVANCE MOVEMENT (MANUAL 2/3)-41,,
EM09C8,R/B-9 TIP EXCHANGE COMPLETION,,
EM11FD,TRANSFER INFORMATION TO ANDON1-125,,
EM125C,SELECTTING ADDRESS INPUT 29,,
EM146B,MATERIAL HAND 4 COMPLETED,,
EM148D,MATERIAL HAND 7 UNLOADING OK,,
EM00BA,L5:N11 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0120,PIF. OTHER LINE. CARRY. PALLET CUTOFF SITUATION,,
EM0142,EX PIF 2 IN DISCONNECTED STATE,,
EM01C0,POKAYUKE CUT OFF PB1,,
EM0A5E,LIFTER ROBOT CONNECT STATION SET31,,
EM1242,SELECTTING ADDRESS INPUT 3,,
EM1440,CHUTER No.3 AUTO RUNNING,,
EM159E,ROBOT SPECIFICATION DISPLAY31,,
EM15FA,MASK ROBOT SETTING 59,,
EM166A,ROBOT L DISPLAY 43,,
EM0374,ADVANCE MOVEMENT-21,,
EM0451,RETURN MOVEMENT (MANUAL 3/3)-66,,
EM05F0,START SIGNAL R/B-17,,
EM0ADD,PROCESS ROBOT CONNECT STATION SET30,,
EM1166,R/B-39 LOADING OK,,
EM12CB,ID COMMUNICATION LAYOUT,,
EM14E1,PM2 WORK PERMISSION,,
EM03E2,ADVANCE MOVEMENT (MANUAL 2/3)-27,,
EM04D0,LOCATE3 INTERLOCK SITUATION PL,,
EM0694,PROFIBUS SLAVE5 COMMUNICATION FAULT FROM P1,,
EM088B,R/B-44 FAILURE,,
EM1123,R/B-36 UNLOADING OK,,
EM113E,R/B-63 UNLOADING OK,,
EM11C3,TRANSFER INFORMATION TO ANDON1-67,,
EM12BB,ID COMMUNICATION LAYOUT,,
EM156D,ROBOT L SELECT PB46,,
EM15DA,MASK ROBOT SETTING 27,,
EM1651,ROBOT L DISPLAY 18,,
EM1662,ROBOT L DISPLAY 35,,
EM167D,ROBOT L DISPLAY 62,,
EM010B,L7:N12 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM020A,AUTOMATIC RUNNING ,,
EM02FF,PCS ERR (14ST),,
EM036F,ADVANCE MOVEMENT-16,,
EM05FC,START SIGNAL R/B-29,,
EM0750,PM1 WORK PERMISSION PL,,
EM0A35,MATERIAL HAND ROBOT CONNECT STATION SET54,,
EM0A3F,MATERIAL HAND ROBOT CONNECT STATION SET64,,
EM1113,R/B-20 UNLOADING OK,,
EM111D,R/B-30 UNLOADING OK,,
EM1179,R/B-58 LOADING OK,,
EM11A2,TRANSFER INFORMATION TO ANDON1-34,,
EM11F7,TRANSFER INFORMATION TO ANDON1-119,,
EM1256,SELECTTING ADDRESS INPUT 23,,
EM14BA,STATUS ADDRESS INPUT 27,,
EM00B4,L5:N11 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM046F,ADVANCE MOVEMENT (MANUAL 3/3)-64,,
EM087C,R/B-61 OPERATION COMPLETED,,
EM0A58,LIFTER ROBOT CONNECT STATION SET25,,
EM12DF,ID COMMUNICATION LAYOUT,,
EM1587,ROBOT SPECIFICATION DISPLAY8,,
EM1675,ROBOT L DISPLAY 54,,
EM02F7,PCS ERR (6ST),,
EM0367,ADVANCE MOVEMENT-8,,
EM03D4,RETURN MOVEMENT (MANUAL 2/3)-45,,
EM0400,RETURN END (MANUAL 3/3)-49,,
EM055E,R/B-31 AUTOMATIC OPERATION IN PROGRESS,,
EM0620,TIP FORMING ON,,
EM06F3,EX TERMINAL4 ADVANCE,,
EM0AB5,LOCATING ROBOT CONNECT STATION SET54,,
EM0AD7,PROCESS ROBOT CONNECT STATION SET24,,
EM11D7,TRANSFER INFORMATION TO ANDON1-87,,
EM120D,WRITE POPUP NOT DISPLAY,,
EM1467,MATERIAL HAND 3 FAILURE,,
EM151B,ROBOT R SELECT PB28,,
EM1577,ROBOT L SELECT PB56,,
EM15CC,MASK ROBOT SETTING 13,,
EM15E4,MASK ROBOT SETTING 37,,
EM1610,ROBOT R DISPLAY 17,,
EM163C,ROBOT R DISPLAY 61,,
EM0137,VISIONÅ@8 DISCONNECT,,
EM0302,RETURN END-3,,
EM030C,RETURN END-13,,
EM042D,ADVANCE END (MANUAL 3/3)-62,,
EM0445,RETURN MOVEMENT (MANUAL 3/3)-54,,
EM05AA,R/B-11 FAILURE,,
EM06E3,EX TERMINAL4 CAR TYPE SELACT,,
EM0A05,MATERIAL HAND ROBOT CONNECT STATION SET6,,
EM1237,SELECTTING PB OF ADDRESS INPUT 24,,
EM14A2,STATUS ADDRESS INPUT 3,,
EM1556,ROBOT L SELECT PB23,,
EM15A1,ROBOT SPECIFICATION DISPLAY34,,
EM1600,ROBOT R DISPLAY 1,,
EM0314,RETURN END-21,,
EM032F,ADVANCE END-16,,
EM0347,RETURN MOVEMENT-8,,
EM03C5,RETURN MOVEMENT (MANUAL 2/3)-30,,
EM040C,RETURN END (MANUAL 3/3)-61,,
EM0567,R/B-8 HOME POSITION,,
EM05D4,R/B-21 FAULT,,
EM06D3,EX TERMINAL4 CAR TYPE SWITCH POSSIBLE,,
EM072B,R/B-44 CYCLE TIME MEASUREMENT END,,
EM16DE,PACEMAKER1 U20EE PB,,
EM00A7,L3:N8 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0425,ADVANCE END (MANUAL 3/3)-54,,
EM0436,ADVANCE END (MANUAL 3/3)-71,,
EM05B3,R/B-20 FAILURE,,
EM0711,R/B-18 CYCLE TIME MEASUREMENT END,,
EM0898,R/B-57 FAILURE,,
EM0AC9,PROCESS ROBOT CONNECT STATION SET10,,
EM0CA5,R/B-38 FAILURE/IF PANEL SETTING,,
EM1228,SELECTTING PB OF ADDRESS INPUT 9,,
EM12D9,ID COMMUNICATION LAYOUT,,
EM14F9,NO SETTING DATA,,
EM1503,ROBOT R SELECT PB4,,
EM152F,ROBOT R SELECT PB48,,
EM15D6,MASK ROBOT SETTING 23,,
EM03AF,ADVANCE END (MANUAL 2/3)-40,,
EM0547,R/B-8 AUTOMATIC OPERATION IN PROGRESS,,
EM05E7,START SIGNAL R/B-8,,
EM0723,R/B-36 CYCLE TIME MEASUREMENT END,,
EM0866,R/B-39 OPERATION COMPLETED,,
EM1207,ALLOTMENT CHOICING,,
EM1625,ROBOT R DISPLAY 38,,
EM16E7,PACEMAKER2 U20E7 PB,,
EM0516,1ST WORK DETECT,,
EM0260,E-STOP+ENTER IN FENCE(TO BEFORE PROCESS),,
EM0618,1ST WORK DETECT PHOTO SW.FAULT,,
EM0245,PALLET FAILURE(FROM BEFORE PROCESS),,
EM052A,2ST STOP,,
EM053C,6ST STOP,,
EM061A,TOTAL FAULT E3,,
EM0259,PALLET NORMAL POSITION(TO BEFORE PROCESS),,
EM0534,7ST IN CONF.,,
EM0007,1ST UNLOADING COMPLETED SELECTION,,
EM002B,6ST->7ST CONVEYOR SELECTION,,
EM03A6,ADVANCE END (MANUAL 2/3)-31,,
EM08BC,R/B-61 ABNORMAL,,
EM0A8A,LOCATING ROBOT CONNECT STATION SET11,,
EM119B,TRANSFER INFORMATION TO ANDON1-27,,
EM1417,ABNORMALITY THE MATERIAL HAND(33-64),,
EM15B6,ROBOT SPECIFICATION DISPLAY55,,
EM1626,ROBOT R DISPLAY 39,,
EM0180,CYCLE TIME-OVER ALARM (P3 -> P1),,
EM0417,RETURN END (MANUAL 3/3)-72,,
EM071E,R/B-31 CYCLE TIME MEASUREMENT END,,
EM09D4,R/B-21 TIP EXCHANGE COMPLETION,,
EM118B,TRANSFER INFORMATION TO ANDON1-11,,
EM1280,ID COMMUNICATION LAYOUT,,
EM1528,ROBOT R SELECT PB41,,
EM15A6,ROBOT SPECIFICATION DISPLAY39,,
EM15C8,MASK ROBOT SETTING 9,,
EM160F,ROBOT R DISPLAY 16,,
EM0192,REVERSE,,
EM08A3,R/B-36 ABNORMAL,,
EM0A71,LIFTER ROBOT CONNECT STATION SET50,,
EM0A9D,LOCATING ROBOT CONNECT STATION SET30,,
EM1639,ROBOT R DISPLAY 58,,
EM128C,ID COMMUNICATION LAYOUT,,
EM1519,ROBOT R SELECT PB26,,
EM0706,R/B-7 CYCLE TIME MEASUREMENT END,,
EM0A7D,LIFTER ROBOT CONNECT STATION SET62,,
EM0A95,LOCATING ROBOT CONNECT STATION SET22,,
EM0C93,R/B-20 FAILURE/IF PANEL SETTING,,
EM117D,R/B-62 LOADING OK,,
EM11EA,TRANSFER INFORMATION TO ANDON1-106,,
EM00F2,L3:N19 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0151,REVERSE OUT PUT,,
EM09C7,R/B-8 TIP EXCHANGE COMPLETION,,
EM0A41,LIFTER ROBOT CONNECT STATION SET2,,
EM11FC,TRANSFER INFORMATION TO ANDON1-124,,
EM125B,SELECTTING ADDRESS INPUT 28,,
EM1273,ADMIT INPUT ADDRESS20,,
EM12EA,ID COMMUNICATION LAYOUT,,
EM1482,MATERIAL HAND 2 LOADING OK,,
EM157A,ROBOT L SELECT PB59,,
EM0A5D,LIFTER ROBOT CONNECT STATION SET30,,
EM0A86,LOCATING ROBOT CONNECT STATION SET7,,
EM115D,R/B-30 LOADING OK,,
EM0340,RETURN MOVEMENT-1,,
EM03F1,ADVANCE MOVEMENT (MANUAL 2/3)-42,,
EM0560,R/B-1 HOME POSITION,,
EM056A,R/B-11 HOME POSITION,,
EM1110,R/B-17 UNLOADING OK,,
EM1165,R/B-38 LOADING OK,,
EM1187,TRANSFER INFORMATION TO ANDON1-7,,
EM127F,ADMIT INPUT ADDRESS32,,
EM12CA,ID COMMUNICATION LAYOUT,,
EM146C,MATERIAL HAND 5 ABNORMAL,,
EM148E,MATERIAL HAND 8 LOADING OK,,
EM14E0,PM1 WORK PERMISSION,,
EM0143,EX PIF 2DISPLAY DISCONNECT STATE,,
EM03E1,ADVANCE MOVEMENT (MANUAL 2/3)-26,,
EM088A,R/B-43 FAILURE,,
EM1122,R/B-35 UNLOADING OK,,
EM1243,SELECTTING ADDRESS INPUT 4,,
EM1441,CHUTER No.3 AGV ATTENDED,,
EM1650,ROBOT L DISPLAY 17,,
EM166B,ROBOT L DISPLAY 44,,
EM167C,ROBOT L DISPLAY 61,,
EM02FE,PCS ERR (13ST),,
EM0364,ADVANCE MOVEMENT-5,,
EM0452,RETURN MOVEMENT (MANUAL 3/3)-67,,
EM05F1,START SIGNAL R/B-18,,
EM0A34,MATERIAL HAND ROBOT CONNECT STATION SET53,,
EM0A3E,MATERIAL HAND ROBOT CONNECT STATION SET63,,
EM0AD4,PROCESS ROBOT CONNECT STATION SET21,,
EM0ADE,PROCESS ROBOT CONNECT STATION SET31,,
EM11F6,TRANSFER INFORMATION TO ANDON1-118,,
EM1464,MATERIAL HAND 2 FAILURE,,
EM164A,ROBOT L DISPLAY 11,,
EM04C0,LOCATE2 INTERLOCK SITUATION PL,,
EM06E0,EX TERMINAL1 CAR TYPE SELACT,,
EM113F,R/B-64 UNLOADING OK,,
EM11B3,TRANSFER INFORMATION TO ANDON1-51,,
EM11C4,TRANSFER INFORMATION TO ANDON1-68,,
EM12BC,ID COMMUNICATION LAYOUT,,
EM1586,ROBOT SPECIFICATION DISPLAY7,,
EM1663,ROBOT L DISPLAY 36,,
EM1674,ROBOT L DISPLAY 53,,
EM010C,L7:N13 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM02F6,PCS ERR (5ST),,
EM0377,ADVANCE MOVEMENT-24,,
EM055D,R/B-30 AUTOMATIC OPERATION IN PROGRESS,,
EM0586,R/B-7 MACHINING COMPLETED,,
EM06F2,EX TERMINAL3 ADVANCE,,
EM0861,R/B-34 OPERATION COMPLETED,,
EM111E,R/B-31 UNLOADING OK,,
EM11A3,TRANSFER INFORMATION TO ANDON1-35,,
EM11D6,TRANSFER INFORMATION TO ANDON1-86,,
EM1400,USE THE LIFTER ROBOT(1-32),,
EM163B,ROBOT R DISPLAY 60,,
EM1642,ROBOT L DISPLAY 3,,
EM0136,VISIONÅ@7 DISCONNECT,,
EM03EF,ADVANCE MOVEMENT (MANUAL 2/3)-40,,
EM0444,RETURN MOVEMENT (MANUAL 3/3)-53,,
EM1236,SELECTTING PB OF ADDRESS INPUT 23,,
EM12B4,ID COMMUNICATION LAYOUT,,
EM12D6,ID COMMUNICATION LAYOUT,,
EM14A1,STATUS ADDRESS INPUT 2,,
EM01A4,OPERATION COMPLETED,,
EM03C4,RETURN MOVEMENT (MANUAL 2/3)-29,,
EM03D5,RETURN MOVEMENT (MANUAL 2/3)-46,,
EM040B,RETURN END (MANUAL 3/3)-60,,
EM0544,R/B-5 AUTOMATIC OPERATION IN PROGRESS,,
EM06D2,EX TERMINAL3 CAR TYPE SWITCH POSSIBLE,,
EM0720,R/B-33 CYCLE TIME MEASUREMENT END,,
EM0AA5,LOCATING ROBOT CONNECT STATION SET38,,
EM0AB6,LOCATING ROBOT CONNECT STATION SET55,,
EM11AF,TRANSFER INFORMATION TO ANDON1-47,,
EM120E,CONFIRMATION OF WRITE,,
EM1259,SELECTTING ADDRESS INPUT 26,,
EM1435,CHUTER No.1 BUFFER2,,
EM151C,ROBOT R SELECT PB29,,
EM1578,ROBOT L SELECT PB57,,
EM15E5,MASK ROBOT SETTING 38,,
EM00B7,L5:N14 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0303,RETURN END-4,,
EM030D,RETURN END-14,,
EM0424,ADVANCE END (MANUAL 3/3)-53,,
EM05A1,R/B-2 FAILURE,,
EM0710,R/B-17 CYCLE TIME MEASUREMENT END,,
EM0AC8,PROCESS ROBOT CONNECT STATION SET9,,
EM0CA4,R/B-37 FAILURE/IF PANEL SETTING,,
EM0CBF,R/B-64 FAILURE/IF PANEL SETTING,,
EM1502,ROBOT R SELECT PB3,,
EM152E,ROBOT R SELECT PB47,,
EM1557,ROBOT L SELECT PB24,,
EM1601,ROBOT R DISPLAY 2,,
EM03AE,ADVANCE END (MANUAL 2/3)-39,,
EM05D5,R/B-22 FAULT,,
EM05E6,START SIGNAL R/B-7,,
EM072C,R/B-45 CYCLE TIME MEASUREMENT END,,
EM14BF,STATUS ADDRESS INPUT 32,,
EM1613,ROBOT R DISPLAY 20,,
EM16E6,PACEMAKER2 U20E6 PB,,
EM00A8,L3:N9 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0437,ADVANCE END (MANUAL 3/3)-72,,
EM05B4,R/B-21 FAILURE,,
EM0899,R/B-58 FAILURE,,
EM0A19,MATERIAL HAND ROBOT CONNECT STATION SET26,,
EM1108,R/B-9 UNLOADING OK,,
EM1229,SELECTTING PB OF ADDRESS INPUT 10,,
EM150E,ROBOT R SELECT PB15,,
EM0519,1ST WORK COMMING UP DETECT 2,,
EM0619,5ST WORK DETECT PHOTO SW.FAULT,,
EM0670,PARTS SET FAULT,,
EM0244,PALLET NORMAL(FROM BEFORE PROCESS),,
EM053B,6ST IN CONF.,,
EM052B,2ST OUT CONF.,,
EM00A9,L3:N10 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0427,ADVANCE END (MANUAL 3/3)-56,,
EM05B5,R/B-22 FAILURE,,
EM071D,R/B-30 CYCLE TIME MEASUREMENT END,,
EM1527,ROBOT R SELECT PB40,,
EM0081,MODEL CODE 2 SETTING SELECTION IN PROGRESS,,
EM07F8,R/B57-HOME POSITION,,
EM0A70,LIFTER ROBOT CONNECT STATION SET49,,
EM119C,TRANSFER INFORMATION TO ANDON1-28,,
EM14B8,STATUS ADDRESS INPUT 25,,
EM15D9,MASK ROBOT SETTING 26,,
EM1627,ROBOT R DISPLAY 40,,
EM1638,ROBOT R DISPLAY 57,,
EM0181,ALL SHORT ALARM,,
EM09D5,R/B-22 TIP EXCHANGE COMPLETION,,
EM0A6A,LIFTER ROBOT CONNECT STATION SET43,,
EM1281,ID COMMUNICATION LAYOUT,,
EM15A7,ROBOT SPECIFICATION DISPLAY40,,
EM15C9,MASK ROBOT SETTING 10,,
EM0270,INTERLOCK SITUATION2/2 PL,,
EM0380,RETURN END (MANUAL 2/3)-25,,
EM08A4,R/B-37 ABNORMAL,,
EM0A94,LOCATING ROBOT CONNECT STATION SET21,,
EM0C92,R/B-19 FAILURE/IF PANEL SETTING,,
EM0C9C,R/B-29 FAILURE/IF PANEL SETTING,,
EM0150,ADVANCE OUT PUT,,
EM09C6,R/B-7 TIP EXCHANGE COMPLETION,,
EM118E,TRANSFER INFORMATION TO ANDON1-14,,
EM11FB,TRANSFER INFORMATION TO ANDON1-123,,
EM1272,ADMIT INPUT ADDRESS19,,
EM129E,ID COMMUNICATION LAYOUT,,
EM12F0,ID COMMUNICATION LAYOUT,,
EM0140,EX PIF 1 IN DISCONNECTED STATE,,
EM0707,R/B-8 CYCLE TIME MEASUREMENT END,,
EM0A8F,LOCATING ROBOT CONNECT STATION SET16,,
EM1152,R/B-19 LOADING OK,,
EM117E,R/B-63 LOADING OK,,
EM1240,SELECTTING ADDRESS INPUT 1,,
EM1471,MATERIAL HAND 6 FAILURE,,
EM1581,ROBOT SPECIFICATION DISPLAY2,,
EM0ADB,PROCESS ROBOT CONNECT STATION SET28,,
EM114C,R/B-13 LOADING OK,,
EM1164,R/B-37 LOADING OK,,
EM1186,TRANSFER INFORMATION TO ANDON1-6,,
EM11D1,TRANSFER INFORMATION TO ANDON1-81,,
EM127E,ADMIT INPUT ADDRESS31,,
EM1483,MATERIAL HAND 2 UNLOADING OK,,
EM157B,ROBOT L SELECT PB60,,
EM012A,PALLET CUTOFF,,
EM03E0,ADVANCE MOVEMENT (MANUAL 2/3)-25,,
EM0A87,LOCATING ROBOT CONNECT STATION SET8,,
EM1121,R/B-34 UNLOADING OK,,
EM115E,R/B-31 LOADING OK,,
EM144A,CHUTER No.4 ABNORMAL+EMERGENCY STOP,,
EM167B,ROBOT L DISPLAY 60,,
EM02FD,PCS ERR (12ST),,
EM0341,RETURN MOVEMENT-2,,
EM036D,ADVANCE MOVEMENT-14,,
EM0561,R/B-2 HOME POSITION,,
EM056B,R/B-12 HOME POSITION,,
EM0A33,MATERIAL HAND ROBOT CONNECT STATION SET52,,
EM0A3D,MATERIAL HAND ROBOT CONNECT STATION SET62,,
EM1111,R/B-18 UNLOADING OK,,
EM111B,R/B-28 UNLOADING OK,,
EM11A0,TRANSFER INFORMATION TO ANDON1-32,,
EM11F5,TRANSFER INFORMATION TO ANDON1-117,,
EM125E,SELECTTING ADDRESS INPUT 31,,
EM148F,MATERIAL HAND 8 UNLOADING OK,,
EM00BC,L5:N13 COMMUNICATION ALARM MAINTENANCE CIRCUIT,,
EM0331,ADVANCE END-18,,
EM087A,R/B-59 OPERATION COMPLETED,,
EM11B2,TRANSFER INFORMATION TO ANDON1-50,,
EM11EF,TRANSFER INFORMATION TO ANDON1-111,,
EM12DD,ID COMMUNICATION LAYOUT,,
EM1442,CHUTER No.3 ABNORMAL+EMERGENCY STOP,,
EM166C,ROBOT L DISPLAY 45,,
EM1673,ROBOT L DISPLAY 52,,
EM02F5,PCS ERR (4ST),,
EM034D,RETURN MOVEMENT-14,,
EM0365,ADVANCE MOVEMENT-6,,
EM0376,ADVANCE MOVEMENT-23,,
EM0453,RETURN MOVEMENT (MANUAL 3/3)-68,,
EM05E1,START SIGNAL R/B-2,,
EM05F2,START SIGNAL R/B-19,,
EM06F1,EX TERMINAL2 ADVANCE,,
EM0860,R/B-33 OPERATION COMPLETED,,
EM0AD5,PROCESS ROBOT CONNECT STATION SET22,,
EM1465,MATERIAL HAND 2 COMPLETED,,
EM15E2,MASK ROBOT SETTING 35,,
EM163A,ROBOT R DISPLAY 59,,
EM16E1,PACEMAKER2 U20E1 PB,,
EM0135,VISIONÅ@6 DISCONNECT,,
EM03EE,ADVANCE MOVEMENT (MANUAL 2/3)-39,,
EM0410,RETURN END (MANUAL 3/3)-65,,
EM06E1,EX TERMINAL2 CAR TYPE SELACT,,
EM0740,MANUAL OR INDIVIDUAL,,
EM0872,R/B-51 OPERATION COMPLETED,,
EM0A1E,MATERIAL HAND ROBOT CONNECT STATION SET31,,
